"","item_id","subj_id","sigma","T_0s","T_1s","SC","category","group","O_0i","RT","zRT","zSC","item_stim","sigma30RT","tau10RT"
"3070",31,3,308.226782041426,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-95.8762819186885,1257.38695330265,1.88532337527078,1.08239678422372,"outgroup",1.28127591807478,0.792579602387644
"3158",32,3,624.316881248201,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-40.8131058840308,1628.54022854408,3.40496878500484,1.08239678422372,"outgroup",1.33057704617882,1.09215973697281
"3262",33,3,399.284206962087,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,24.4997074911051,1468.8203676331,2.75101374899217,1.08239678422372,"outgroup",0.532319016118557,-0.25399580673386
"3383",34,3,42.4311208367852,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-5.43016221328216,1082.03741180341,1.16737436710173,1.08239678422372,"outgroup",0.804212481988881,0.0830130347818088
"3500",35,3,56.7410740595966,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,29.7761940684048,1131.55372130791,1.37011333632282,1.08239678422372,"outgroup",1.09775632442198,-0.0477889968726961
"3533",36,3,-136.535625756472,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,91.559297737316,1000.06012516075,0.83172757193891,1.08239678422372,"outgroup",0.906889466401746,0.24372384320978
"3698",37,3,54.919650605458,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-115.168972291936,984.787131493431,0.769194014328929,1.08239678422372,"outgroup",0.187778452537326,0.0589362112340547
"3783",38,3,405.271869459773,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-59.6326213855809,1390.6757012541,2.43105918714492,1.08239678422372,"outgroup",0.738610226755611,1.37954937453516
"3803",39,3,-113.324338806192,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-86.7408225184856,844.971291855231,0.196733758451911,1.08239678422372,"outgroup",1.24072877864711,1.5177605706228
"3930",40,3,-195.801135009149,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-72.9448367449811,776.290481425779,-0.0844721078792975,1.08239678422372,"outgroup",-0.449677473483909,-1.65830540879953
"4092",41,3,-4.70364532804834,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,20.3579088405282,1060.69071669239,1.07997272092911,1.08239678422372,"outgroup",0.308045310003909,-0.361647194235276
"4189",42,3,150.194404317589,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,4.36342748552826,1199.59428498303,1.64869778420988,1.08239678422372,"outgroup",0.991360198489194,0.413871936955623
"4237",43,3,73.5142273992931,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,69.5517462569344,1188.10242683614,1.60164566141539,1.08239678422372,"outgroup",0.850548493301041,1.45038460255937
"4302",44,3,106.761834912527,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-39.6657711036001,1112.13251698884,1.29059539598998,1.08239678422372,"outgroup",0.0603919695994249,-0.470711458287523
"4402",45,3,139.962741696216,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,63.1187164964245,1248.11791137255,1.84737232388227,1.08239678422372,"outgroup",1.14186718666977,-0.333233551932591
"4526",46,3,226.036669842396,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-3.86222654470155,1267.2108964776,1.9255464074981,1.08239678422372,"outgroup",0.289400818453697,1.00049528445599
"4654",47,3,79.55519279395,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,22.7553183041184,1147.34696427798,1.43477699628558,1.08239678422372,"outgroup",0.41650199221162,0.846514507696969
"4707",48,3,-179.864585427384,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-187.593046588392,677.578821164132,-0.488635916770005,1.08239678422372,"outgroup",1.38804956743489,1.06754160424817
"4864",49,3,-45.542088739246,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,28.1711895984398,1027.6655540391,0.944754900746489,1.08239678422372,"outgroup",-0.926050426682907,-1.60767084223958
"4908",50,3,213.831874473349,133.539752740547,25.7691196324984,1.01816329665988,"outgroup",1,-58.9367435143256,1199.93158413893,1.65007881772938,1.08239678422372,"outgroup",0.433152965438935,1.41385911864469
"72",1,4,-156.241341654864,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-16.9466882707156,567.026459358974,-0.941280148572041,-1.77136053643568,"ingroup",-0.112797107887092,-0.814059612636785
"131",2,4,-219.314099029665,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-83.3272906986877,437.573099556202,-1.47131239433619,-1.77136053643568,"ingroup",0.998389767334648,0.729351836275006
"289",3,4,-133.66144964424,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-92.2646045815358,514.288435058779,-1.15721006726696,-1.77136053643568,"ingroup",1.69047282787573,0.933300276446912
"321",4,4,205.145232692363,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,25.7225198114996,971.082241788416,0.713080882314696,-1.77136053643568,"ingroup",-0.0235807560436189,-0.520976049330861
"497",5,4,408.546157899336,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-120.010390076352,1028.75025710754,0.949196095661985,-1.77136053643568,"ingroup",0.644684449746424,0.737829447426287
"594",6,4,-344.821513616284,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-35.6426608797863,359.750314788484,-1.78994904806922,-1.77136053643568,"ingroup",0.82864339677679,0.38174302160247
"620",7,4,177.358405451601,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,138.723634606007,1056.29652934216,1.06198121423436,-1.77136053643568,"ingroup",-0.206706479079372,-0.461194103805275
"766",8,4,51.4042646647104,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,40.9036492610764,832.522403210341,0.145763181745583,-1.77136053643568,"ingroup",2.14835510658181,3.36941707535892
"836",9,4,181.540164485269,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,7.97160292426665,929.726256694089,0.543753445091509,-1.77136053643568,"ingroup",1.88105387603254,1.30351996737452
"928",10,4,-67.6989413611979,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-4.63128883170157,667.884259091654,-0.528329212601061,-1.77136053643568,"ingroup",0.702028340969185,1.06982651057664
"1043",11,4,-72.8627416325104,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-139.42301032029,527.928737331754,-1.10136138124088,-1.77136053643568,"ingroup",0.869607789717053,1.22859157120155
"1183",12,4,10.1836990392507,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-105.996238655511,644.401949668294,-0.624474891773506,-1.77136053643568,"ingroup",0.731193628829163,0.317885601469559
"1287",13,4,-373.805278523595,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-43.8347105227959,322.574500238163,-1.94216124637939,-1.77136053643568,"ingroup",2.40044765675869,1.69355111942755
"1335",14,4,-217.97057325788,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-116.510742068241,405.733173958433,-1.60167739448188,-1.77136053643568,"ingroup",0.376560532617874,-0.876592774141693
"1457",15,4,-45.1050841238974,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,6.6149456352723,701.724350795929,-0.389774756925226,-1.77136053643568,"ingroup",1.0327988069958,1.0141886864336
"1588",16,4,314.910841441563,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,74.2063157724625,1129.33164649858,1.36101530052645,-1.77136053643568,"ingroup",1.33508229124815,0.667515792827755
"1676",17,4,214.94124253951,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-57.3415467950001,897.814185029064,0.413093050974509,-1.77136053643568,"ingroup",-0.467987034507144,-0.329522874508388
"1736",18,4,164.175142192196,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,76.9919740150269,981.381605491777,0.755250470511949,-1.77136053643568,"ingroup",-0.582713947840857,-0.341162654249811
"1862",19,4,-94.8303622113115,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,123.670766560525,769.054893633768,-0.114097409630185,-1.77136053643568,"ingroup",0.678613900841807,1.09782919754226
"1972",20,4,-364.268106224966,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-80.7810890884137,295.165293971174,-2.05438516373803,-1.77136053643568,"ingroup",-0.77122337013683,-0.558370858546095
"2027",21,4,-230.278347938049,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,44.5928682872463,554.529009633752,-0.992449553169003,-1.77136053643568,"ingroup",0.761044521822622,1.35507679776735
"2165",22,4,67.4653189420047,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,13.5025211176879,821.182329344246,0.099332522645389,-1.77136053643568,"ingroup",1.70665343107534,1.86079705236512
"2226",23,4,235.288031196354,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,12.4207086641369,987.923229145045,0.782034414020005,-1.77136053643568,"ingroup",0.861496473382825,0.95288945753465
"2316",24,4,99.3053637742447,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,189.421179096747,1028.94103215555,0.949977202674467,-1.77136053643568,"ingroup",1.06913761393708,1.12422371575524
"2457",25,4,-271.351015778795,36.8319318969687,6.42831319625686,-1.74071389945795,"ingroup",-1,-126.851553081307,342.011920424452,-1.86257691199907,-1.77136053643568,"ingroup",0.514691972041632,-0.0577620177441839
"2526",26,4,-349.152766904783,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-88.2826807565328,379.635668015752,-1.70853070214973,-1.77136053643568,"outgroup",1.88442189285657,1.19213937143991
"2692",27,4,29.3898892183542,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,72.2229646221591,918.683969517581,0.498542040154207,-1.77136053643568,"outgroup",1.14054129057368,0.968686401453956
"2732",28,4,190.797255248959,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,5.46546812453661,1013.33383905056,0.886075302993286,-1.77136053643568,"outgroup",0.774365823102628,1.34003438671556
"2814",29,4,120.110238050477,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-91.9574360320999,845.223917695445,0.19776810658803,-1.77136053643568,"outgroup",-0.22338661619319,-0.0881968182806856
"2952",30,4,420.281405404563,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-72.1019984376032,1165.25052264403,1.50808110567591,-1.77136053643568,"outgroup",-0.0204822836411247,-0.696621098261006
"3018",31,4,-274.843106054399,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-95.8762819186885,446.351727703981,-1.43536928711221,-1.77136053643568,"outgroup",0.538954307032251,-0.0424541775005647
"3137",32,4,72.7521736212701,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-40.8131058840308,849.010183414307,0.213270546424939,-1.77136053643568,"outgroup",0.863769662195354,1.74793834912914
"3253",33,4,159.438127137919,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,24.4997074911051,1001.00895030609,0.835612429955629,-1.77136053643568,"outgroup",0.452579745868515,0.0984956615564546
"3314",34,4,-66.66395983757,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-5.43016221328216,744.976993626216,-0.212681667572435,-1.77136053643568,"outgroup",-0.658316480337701,0.179642588323441
"3447",35,4,277.303596755039,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,29.7761940684048,1124.15090650051,1.33980334233488,-1.77136053643568,"outgroup",0.604357035154625,0.602032278049384
"3540",36,4,-72.6751038993749,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,91.559297737316,835.955309515009,0.159818831138794,-1.77136053643568,"outgroup",1.57481597467321,1.94279522746736
"3691",37,4,227.380399369422,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-115.168972291936,929.282542754554,0.541936708189454,-1.77136053643568,"outgroup",0.380607608402813,0.530588599723554
"3712",38,4,255.002963103504,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-59.6326213855809,1012.44145739499,0.882421546507536,-1.77136053643568,"outgroup",1.24684317536781,0.80260992772477
"3856",39,4,122.713408065491,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-86.7408225184856,853.043701224073,0.229785332184825,-1.77136053643568,"outgroup",1.34586710050681,1.75158288219796
"3928",40,4,88.2139562742686,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-72.9448367449811,832.340235206355,0.145017315308389,-1.77136053643568,"outgroup",1.2789618475727,1.881643760968
"4005",41,4,76.7555677170683,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,20.3579088405282,914.184592234664,0.480119845091537,-1.77136053643568,"outgroup",1.14746693130276,0.929240099955561
"4177",42,4,221.577252607428,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,4.36342748552826,1043.01179577002,1.00758836432806,-1.77136053643568,"outgroup",1.00890515832523,-0.11419328433549
"4202",43,4,-418.305709864048,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,69.5517462569344,468.317152069954,-1.34543432348054,-1.77136053643568,"outgroup",-0.313940154787786,-0.605894092997813
"4339",44,4,-62.4857895906422,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-39.6657711036001,714.919554982825,-0.335748475033796,-1.77136053643568,"outgroup",0.295343102488592,-0.70896277693028
"4498",45,4,-316.14295327022,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,63.1187164964245,564.046878903272,-0.953479706179328,-1.77136053643568,"outgroup",1.22060302564333,1.08151690256228
"4574",46,4,189.266761341475,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-3.86222654470155,1002.47565047384,0.841617669100903,-1.77136053643568,"outgroup",0.499035676449482,0.380253416765142
"4646",47,4,-211.903287832732,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,22.7553183041184,627.923146148454,-0.691945502427672,-1.77136053643568,"outgroup",0.103867748905888,-0.622646615263901
"4715",48,4,-174.490547693409,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-187.593046588392,454.987521395267,-1.40001099953186,-1.77136053643568,"outgroup",1.1538903019847,0.620773857690664
"4846",49,4,-306.951004078009,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,28.1711895984398,538.291301197498,-1.05893302707531,-1.77136053643568,"outgroup",-0.227580527688972,-0.425468230271094
"4941",50,4,-62.6644866067784,36.8319318969687,6.42831319625686,-1.74071389945795,"outgroup",1,-58.9367435143256,695.469885555964,-0.415382962554211,-1.77136053643568,"outgroup",1.69188908371548,1.95347514772708
"67",1,5,-50.7402383433515,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-16.9466882707156,561.299049857281,-0.964730383662255,-0.201926041353506,"ingroup",0.292275558528264,0.441698122273647
"163",2,5,-89.9019164583907,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-83.3272906986877,455.75676931427,-1.39686140030416,-0.201926041353506,"ingroup",-0.184066461553003,-0.230536745832474
"290",3,5,-148.429784700489,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-92.2646045815358,388.291587189324,-1.673090013042,-0.201926041353506,"ingroup",-0.483524956621197,-0.621969501685398
"319",4,5,115.955071968459,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,25.7225198114996,770.663568251307,-0.10751087204215,-0.201926041353506,"ingroup",-2.38209022343799,-2.45423518985857
"473",5,5,6.83751547320875,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-120.010390076352,515.813101868205,-1.15096749021625,-0.201926041353506,"ingroup",0.793937264329439,0.741457157294864
"503",6,5,-136.750258257864,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-35.6426608797863,456.593057333698,-1.393437312913,-0.201926041353506,"ingroup",-1.16223999366479,-1.80860202929271
"668",7,5,-242.707103135822,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,138.723634606007,525.002507941534,-1.11334249890118,-0.201926041353506,"ingroup",-1.27070030229544,0.544005045359163
"720",8,5,282.579725394584,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,40.9036492610764,952.469351127009,0.636872491489935,-0.201926041353506,"ingroup",0.200309839973527,0.158241531219344
"863",9,5,89.9171834773177,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,7.97160292426665,726.874762872933,-0.286799218743924,-0.201926041353506,"ingroup",-0.35641347421389,-0.244921558470268
"962",10,5,543.103498542535,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-4.63128883170157,1167.45818618218,1.51712013614064,-0.201926041353506,"ingroup",0.694573100360171,0.0756724778446823
"1029",11,5,132.253363519502,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-139.42301032029,621.81632967056,-0.716949176779415,-0.201926041353506,"ingroup",-0.690252253336517,-1.31834868360103
"1115",12,5,-84.3035127232329,-201.239054102224,-55.791343378855,-0.223459083171599,"ingroup",-1,-105.996238655511,438.686225092605,-1.46675482681707,-0.201926041353506,"ingroup",-1.05534916680343,0.0641151528638049
